,day,month,numChecklists,numContributors,numSpecies,state,Year
117,28,4,466,289,203,WI,2017
118,29,4,636,321,209,WI,2017
119,30,4,364,248,188,WI,2017
120,1,5,351,232,202,WI,2017
121,2,5,370,249,206,WI,2017
122,3,5,560,331,218,WI,2017
123,4,5,504,297,208,WI,2017
124,5,5,522,300,196,WI,2017
125,6,5,557,344,216,WI,2017
126,7,5,601,340,211,WI,2017
127,8,5,426,289,208,WI,2017
128,9,5,519,341,226,WI,2017
129,10,5,579,367,228,WI,2017
130,11,5,737,394,233,WI,2017
131,12,5,728,391,231,WI,2017
132,13,5,1120,514,236,WI,2017
133,14,5,587,377,233,WI,2017
134,15,5,559,312,233,WI,2017
135,16,5,497,333,233,WI,2017
136,17,5,445,303,234,WI,2017
137,18,5,556,313,239,WI,2017
138,19,5,538,279,236,WI,2017
139,20,5,426,276,237,WI,2017
140,21,5,583,319,247,WI,2017
141,22,5,545,334,234,WI,2017
142,23,5,391,260,233,WI,2017
143,24,5,407,242,235,WI,2017
144,25,5,521,305,240,WI,2017
145,26,5,552,329,242,WI,2017
146,27,5,587,372,242,WI,2017
147,28,5,470,296,229,WI,2017
148,29,5,426,273,226,WI,2017
149,30,5,295,213,222,WI,2017
150,31,5,366,232,219,WI,2017
151,1,6,368,252,217,WI,2017
152,2,6,384,243,216,WI,2017
153,3,6,465,238,219,WI,2017
154,4,6,522,261,214,WI,2017
155,5,6,365,197,206,WI,2017
156,6,6,404,202,208,WI,2017
157,7,6,434,188,194,WI,2017
158,8,6,309,188,188,WI,2017
159,9,6,500,201,203,WI,2017
160,10,6,487,222,195,WI,2017
161,11,6,291,207,200,WI,2017
162,12,6,284,168,181,WI,2017
163,13,6,297,180,180,WI,2017
164,14,6,296,179,182,WI,2017
165,15,6,523,216,196,WI,2017
166,16,6,508,225,191,WI,2017
167,17,6,674,251,200,WI,2017
168,18,6,485,219,203,WI,2017
169,19,6,541,198,184,WI,2017
170,20,6,343,205,191,WI,2017
171,21,6,481,236,190,WI,2017
172,22,6,225,149,184,WI,2017
173,23,6,454,201,182,WI,2017
174,24,6,441,206,188,WI,2017
175,25,6,293,206,186,WI,2017
176,26,6,298,159,181,WI,2017
177,27,6,442,199,185,WI,2017
178,28,6,192,134,156,WI,2017
179,29,6,309,173,176,WI,2017
180,30,6,352,180,184,WI,2017
181,1,7,523,238,196,WI,2017
182,2,7,490,207,190,WI,2017
183,3,7,358,208,192,WI,2017
184,4,7,331,227,191,WI,2017
185,5,7,163,135,171,WI,2017
186,6,7,206,144,179,WI,2017
187,7,7,359,169,180,WI,2017
188,8,7,346,213,190,WI,2017
189,9,7,363,208,199,WI,2017
190,10,7,280,148,175,WI,2017
191,11,7,275,158,195,WI,2017
192,12,7,178,107,163,WI,2017
193,13,7,290,167,180,WI,2017
194,14,7,329,182,199,WI,2017
195,15,7,299,178,180,WI,2017
196,16,7,270,177,191,WI,2017
197,17,7,242,154,176,WI,2017
198,18,7,232,144,177,WI,2017
199,19,7,230,122,186,WI,2017
200,20,7,203,124,178,WI,2017
201,21,7,216,132,180,WI,2017
202,22,7,218,166,173,WI,2017
203,23,7,223,163,179,WI,2017
204,24,7,254,145,185,WI,2017
205,25,7,211,139,181,WI,2017
206,26,7,155,111,173,WI,2017
207,27,7,187,130,179,WI,2017
208,28,7,209,140,176,WI,2017
209,29,7,267,174,178,WI,2017
210,30,7,188,143,170,WI,2017
211,31,7,196,127,176,WI,2017
212,1,8,210,141,178,WI,2017
213,2,8,201,137,172,WI,2017
214,3,8,125,101,157,WI,2017
215,4,8,147,113,155,WI,2017
216,5,8,206,158,185,WI,2017
217,6,8,179,150,180,WI,2017
218,7,8,171,125,159,WI,2017
219,8,8,173,116,164,WI,2017
220,9,8,166,111,159,WI,2017
221,10,8,132,100,147,WI,2017
222,11,8,142,120,173,WI,2017
223,12,8,195,161,174,WI,2017
224,13,8,182,127,178,WI,2017
225,14,8,120,94,149,WI,2017
226,15,8,145,117,166,WI,2017
227,16,8,101,95,141,WI,2017
228,17,8,105,100,141,WI,2017
229,18,8,164,121,164,WI,2017
230,19,8,245,176,178,WI,2017
231,20,8,189,117,174,WI,2017
232,21,8,142,109,162,WI,2017
233,22,8,112,98,159,WI,2017
234,23,8,133,118,175,WI,2017
235,24,8,157,127,179,WI,2017
236,25,8,141,118,174,WI,2017
237,26,8,144,127,170,WI,2017
238,27,8,145,138,169,WI,2017
239,28,8,118,103,161,WI,2017
240,29,8,170,132,176,WI,2017
241,30,8,147,119,162,WI,2017
242,31,8,177,129,170,WI,2017
243,1,9,177,132,171,WI,2017
244,2,9,178,146,179,WI,2017
245,3,9,282,179,189,WI,2017
246,4,9,190,151,185,WI,2017
247,5,9,140,109,163,WI,2017
248,6,9,144,104,176,WI,2017
249,7,9,136,121,168,WI,2017
250,8,9,146,109,178,WI,2017
251,9,9,199,138,179,WI,2017
252,10,9,187,140,175,WI,2017
253,11,9,127,98,162,WI,2017
254,12,9,167,126,176,WI,2017
255,13,9,137,118,172,WI,2017
256,14,9,176,135,183,WI,2017
257,15,9,145,120,178,WI,2017
258,16,9,224,162,191,WI,2017
259,17,9,185,157,180,WI,2017
260,18,9,124,111,171,WI,2017
261,19,9,137,107,166,WI,2017
262,20,9,105,85,159,WI,2017
263,21,9,151,121,178,WI,2017
264,22,9,127,102,167,WI,2017
265,23,9,208,159,185,WI,2017
266,24,9,206,135,186,WI,2017
267,25,9,132,96,161,WI,2017
268,26,9,131,100,171,WI,2017
269,27,9,155,123,171,WI,2017
270,28,9,146,98,162,WI,2017
271,29,9,152,121,174,WI,2017
272,30,9,227,170,182,WI,2017
273,1,10,200,147,175,WI,2017
274,2,10,125,102,150,WI,2017
275,3,10,152,112,150,WI,2017
276,4,10,179,131,167,WI,2017
277,5,10,183,142,164,WI,2017
278,6,10,139,110,164,WI,2017
279,7,10,163,114,140,WI,2017
280,8,10,256,170,172,WI,2017
281,9,10,213,146,165,WI,2017
282,10,10,128,118,136,WI,2017
283,11,10,133,114,149,WI,2017
284,12,10,190,124,141,WI,2017
285,13,10,177,125,157,WI,2017
286,14,10,163,116,150,WI,2017
287,15,10,213,144,163,WI,2017
288,16,10,185,145,159,WI,2017
289,17,10,129,113,141,WI,2017
290,18,10,134,107,133,WI,2017
291,19,10,143,118,147,WI,2017
292,20,10,153,109,151,WI,2017
293,21,10,185,141,148,WI,2017
294,22,10,127,111,133,WI,2017
295,23,10,138,112,139,WI,2017
296,24,10,75,74,118,WI,2017
297,25,10,154,114,142,WI,2017
298,26,10,149,106,134,WI,2017
299,27,10,126,101,134,WI,2017
300,28,10,203,138,139,WI,2017
301,29,10,204,142,145,WI,2017
302,30,10,116,92,136,WI,2017
303,31,10,151,127,132,WI,2017
304,1,11,151,112,128,WI,2017
305,2,11,157,118,132,WI,2017
306,3,11,225,141,140,WI,2017
307,4,11,183,118,117,WI,2017
308,5,11,277,158,136,WI,2017
309,6,11,138,122,123,WI,2017
310,7,11,153,109,119,WI,2017
311,8,11,158,106,120,WI,2017
312,9,11,133,106,116,WI,2017
313,10,11,103,93,95,WI,2017
314,11,11,223,143,133,WI,2017
315,12,11,222,149,124,WI,2017
316,13,11,123,88,113,WI,2017
317,14,11,99,86,105,WI,2017
318,15,11,82,65,92,WI,2017
319,16,11,165,99,115,WI,2017
320,17,11,138,99,108,WI,2017
321,18,11,174,129,114,WI,2017
322,19,11,193,140,118,WI,2017
323,20,11,128,112,101,WI,2017
324,21,11,127,95,102,WI,2017
325,22,11,164,108,114,WI,2017
326,23,11,166,118,108,WI,2017
327,24,11,258,150,112,WI,2017
328,25,11,201,163,113,WI,2017
329,26,11,239,152,116,WI,2017
330,27,11,136,101,97,WI,2017
331,28,11,124,88,95,WI,2017
332,29,11,123,99,94,WI,2017
333,30,11,103,82,91,WI,2017
334,1,12,146,114,102,WI,2017
335,2,12,262,161,116,WI,2017
336,3,12,203,151,112,WI,2017
337,4,12,105,86,91,WI,2017
338,5,12,82,71,77,WI,2017
339,6,12,134,89,90,WI,2017
340,7,12,136,109,89,WI,2017
341,8,12,160,114,97,WI,2017
342,9,12,178,133,107,WI,2017
343,10,12,174,139,108,WI,2017
344,11,12,89,78,89,WI,2017
345,12,12,126,111,89,WI,2017
346,13,12,115,95,94,WI,2017
347,14,12,300,128,110,WI,2017
348,15,12,201,140,107,WI,2017
349,16,12,685,233,131,WI,2017
350,17,12,287,148,108,WI,2017
351,18,12,148,97,97,WI,2017
352,19,12,166,112,99,WI,2017
353,20,12,148,117,91,WI,2017
354,21,12,164,119,95,WI,2017
355,22,12,149,107,100,WI,2017
356,23,12,208,150,105,WI,2017
357,24,12,190,143,103,WI,2017
358,25,12,160,134,83,WI,2017
359,26,12,218,138,82,WI,2017
360,27,12,156,136,87,WI,2017
361,28,12,221,133,92,WI,2017
362,29,12,215,144,91,WI,2017
363,30,12,464,172,100,WI,2017
364,31,12,202,148,97,WI,2017
0,1,1,73,28,80,WV,2016
1,2,1,41,31,78,WV,2016
2,3,1,43,35,77,WV,2016
3,4,1,35,20,63,WV,2016
4,5,1,32,17,69,WV,2016
5,6,1,37,20,71,WV,2016
6,7,1,25,16,62,WV,2016
7,8,1,27,20,62,WV,2016
8,9,1,64,27,81,WV,2016
9,10,1,21,19,59,WV,2016
10,11,1,16,10,53,WV,2016
11,12,1,16,16,52,WV,2016
12,13,1,24,16,63,WV,2016
13,14,1,15,13,63,WV,2016
14,15,1,25,21,65,WV,2016
15,16,1,40,24,87,WV,2016
16,17,1,39,18,73,WV,2016
17,18,1,30,21,73,WV,2016
18,19,1,16,12,59,WV,2016
19,20,1,28,16,75,WV,2016
20,21,1,10,12,71,WV,2016
21,22,1,15,16,70,WV,2016
22,23,1,11,19,65,WV,2016
23,24,1,18,23,66,WV,2016
24,25,1,37,24,76,WV,2016
25,26,1,12,18,59,WV,2016
26,27,1,24,12,66,WV,2016
27,28,1,15,13,52,WV,2016
28,29,1,8,12,52,WV,2016
29,30,1,26,17,70,WV,2016
30,31,1,16,13,65,WV,2016
31,1,2,17,13,54,WV,2016
32,2,2,19,9,47,WV,2016
33,3,2,22,13,40,WV,2016
34,4,2,31,16,69,WV,2016
35,5,2,19,14,53,WV,2016
36,6,2,43,22,84,WV,2016
37,7,2,46,19,64,WV,2016
38,8,2,12,11,40,WV,2016
39,9,2,24,14,42,WV,2016
40,10,2,11,15,36,WV,2016
41,11,2,22,20,51,WV,2016
42,12,2,177,132,74,WV,2016
43,13,2,203,162,85,WV,2016
44,14,2,193,161,84,WV,2016
45,15,2,156,135,69,WV,2016
46,16,2,15,13,54,WV,2016
47,17,2,26,14,59,WV,2016
48,18,2,13,11,55,WV,2016
49,19,2,18,14,63,WV,2016
50,20,2,54,32,84,WV,2016
51,21,2,28,20,76,WV,2016
52,22,2,27,15,58,WV,2016
53,23,2,46,22,58,WV,2016
54,24,2,28,14,59,WV,2016
55,25,2,9,8,52,WV,2016
56,26,2,21,15,62,WV,2016
57,27,2,52,21,86,WV,2016
58,28,2,48,20,67,WV,2016
59,29,2,41,22,75,WV,2016
60,1,3,42,39,74,WV,2016
61,2,3,23,17,63,WV,2016
62,3,3,25,18,78,WV,2016
63,4,3,34,22,66,WV,2016
64,5,3,80,21,80,WV,2016
65,6,3,58,26,87,WV,2016
66,7,3,32,20,68,WV,2016
67,8,3,61,52,76,WV,2016
68,9,3,31,28,75,WV,2016
69,10,3,37,27,79,WV,2016
70,11,3,37,26,85,WV,2016
71,12,3,73,38,92,WV,2016
72,13,3,31,24,81,WV,2016
73,14,3,28,22,69,WV,2016
74,15,3,18,17,64,WV,2016
75,16,3,29,24,73,WV,2016
76,17,3,29,17,72,WV,2016
77,18,3,43,27,83,WV,2016
78,19,3,50,31,85,WV,2016
79,20,3,28,26,82,WV,2016
80,21,3,30,17,64,WV,2016
81,22,3,20,13,62,WV,2016
82,23,3,31,21,72,WV,2016
83,24,3,17,11,63,WV,2016
84,25,3,26,27,82,WV,2016
85,26,3,45,37,94,WV,2016
86,27,3,40,32,89,WV,2016
87,28,3,18,17,63,WV,2016
88,29,3,47,23,79,WV,2016
89,30,3,39,26,79,WV,2016
90,31,3,32,17,77,WV,2016
91,1,4,30,19,75,WV,2016
92,2,4,43,36,100,WV,2016
93,3,4,42,32,85,WV,2016
94,4,4,16,20,76,WV,2016
95,5,4,37,25,85,WV,2016
96,6,4,29,18,78,WV,2016
97,7,4,19,22,70,WV,2016
98,8,4,51,27,93,WV,2016
99,9,4,45,53,103,WV,2016
100,10,4,77,60,109,WV,2016
101,11,4,40,30,100,WV,2016
102,12,4,43,30,106,WV,2016
103,13,4,43,30,106,WV,2016
104,14,4,63,27,109,WV,2016
105,15,4,45,34,99,WV,2016
106,16,4,84,52,111,WV,2016
107,17,4,84,52,118,WV,2016
108,18,4,38,33,109,WV,2016
109,19,4,48,37,96,WV,2016
110,20,4,44,27,108,WV,2016
111,21,4,57,34,112,WV,2016
112,22,4,51,44,124,WV,2016
113,23,4,69,47,135,WV,2016
114,24,4,89,51,137,WV,2016
115,25,4,47,44,118,WV,2016
116,26,4,42,33,127,WV,2016
117,27,4,63,39,132,WV,2016
118,28,4,47,36,138,WV,2016
119,29,4,62,46,127,WV,2016
120,30,4,83,54,164,WV,2016
121,1,5,80,59,145,WV,2016
122,2,5,54,41,147,WV,2016
123,3,5,53,50,143,WV,2016
124,4,5,86,57,137,WV,2016
125,5,5,78,50,144,WV,2016
126,6,5,68,50,153,WV,2016
127,7,5,131,75,162,WV,2016
128,8,5,87,60,153,WV,2016
129,9,5,57,41,139,WV,2016
130,10,5,76,42,148,WV,2016
131,11,5,65,34,139,WV,2016
132,12,5,52,39,128,WV,2016
133,13,5,50,40,141,WV,2016
134,14,5,136,68,158,WV,2016
135,15,5,90,39,138,WV,2016
136,16,5,55,31,132,WV,2016
137,17,5,26,24,125,WV,2016
138,18,5,24,20,127,WV,2016
139,19,5,50,26,140,WV,2016
140,20,5,52,29,123,WV,2016
141,21,5,41,29,122,WV,2016
142,22,5,45,28,119,WV,2016
143,23,5,35,27,125,WV,2016
144,24,5,39,26,122,WV,2016
145,25,5,37,27,126,WV,2016
146,26,5,20,18,117,WV,2016
147,27,5,24,22,104,WV,2016
148,28,5,56,31,130,WV,2016
149,29,5,60,39,132,WV,2016
150,30,5,39,32,125,WV,2016
151,31,5,22,17,109,WV,2016
152,1,6,47,28,112,WV,2016
153,2,6,43,34,113,WV,2016
154,3,6,65,24,125,WV,2016
155,4,6,81,35,132,WV,2016
156,5,6,42,25,116,WV,2016
157,6,6,33,29,116,WV,2016
158,7,6,32,20,108,WV,2016
159,8,6,20,11,103,WV,2016
160,9,6,23,19,99,WV,2016
161,10,6,23,19,105,WV,2016
162,11,6,55,38,112,WV,2016
163,12,6,32,25,108,WV,2016
164,13,6,25,22,114,WV,2016
165,14,6,43,23,119,WV,2016
166,15,6,26,21,101,WV,2016
167,16,6,18,16,107,WV,2016
168,17,6,29,18,100,WV,2016
169,18,6,42,36,132,WV,2016
170,19,6,35,22,109,WV,2016
171,20,6,24,25,93,WV,2016
172,21,6,19,8,89,WV,2016
173,22,6,10,7,65,WV,2016
174,23,6,9,8,60,WV,2016
175,24,6,21,18,89,WV,2016
176,25,6,27,24,106,WV,2016
177,26,6,35,30,115,WV,2016
178,27,6,18,18,95,WV,2016
179,28,6,15,12,102,WV,2016
180,29,6,71,21,119,WV,2016
181,30,6,15,12,82,WV,2016
182,1,7,21,22,106,WV,2016
183,2,7,34,24,120,WV,2016
184,3,7,33,27,112,WV,2016
185,4,7,18,17,88,WV,2016
186,5,7,25,16,96,WV,2016
187,6,7,26,19,96,WV,2016
188,7,7,22,15,98,WV,2016
189,8,7,17,18,91,WV,2016
190,9,7,26,23,93,WV,2016
191,10,7,29,24,93,WV,2016
192,11,7,33,18,88,WV,2016
193,12,7,19,14,80,WV,2016
194,13,7,23,15,84,WV,2016
195,14,7,20,15,86,WV,2016
196,15,7,29,25,88,WV,2016
197,16,7,23,21,93,WV,2016
198,17,7,25,17,96,WV,2016
199,18,7,22,21,80,WV,2016
200,19,7,24,18,94,WV,2016
201,20,7,18,14,102,WV,2016
202,21,7,14,12,82,WV,2016
203,22,7,31,17,85,WV,2016
204,23,7,29,19,95,WV,2016
205,24,7,14,13,75,WV,2016
206,25,7,18,13,81,WV,2016
207,26,7,19,12,82,WV,2016
208,27,7,13,13,74,WV,2016
209,28,7,12,9,67,WV,2016
210,29,7,19,21,73,WV,2016
211,30,7,32,27,110,WV,2016
212,31,7,23,17,92,WV,2016
213,1,8,21,21,72,WV,2016
214,2,8,23,18,78,WV,2016
215,3,8,16,12,69,WV,2016
216,4,8,32,22,83,WV,2016
217,5,8,21,22,89,WV,2016
218,6,8,18,18,70,WV,2016
219,7,8,23,21,93,WV,2016
220,8,8,10,12,67,WV,2016
221,9,8,20,15,80,WV,2016
222,10,8,18,16,81,WV,2016
223,11,8,20,19,81,WV,2016
224,12,8,21,27,84,WV,2016
225,13,8,32,17,96,WV,2016
226,14,8,26,17,83,WV,2016
227,15,8,23,17,104,WV,2016
228,16,8,30,17,89,WV,2016
229,17,8,23,17,69,WV,2016
230,18,8,18,14,77,WV,2016
231,19,8,18,17,77,WV,2016
232,20,8,38,21,90,WV,2016
233,21,8,33,18,87,WV,2016
234,22,8,32,23,92,WV,2016
235,23,8,28,15,80,WV,2016
236,24,8,24,25,91,WV,2016
237,25,8,24,21,83,WV,2016
238,26,8,24,20,72,WV,2016
239,27,8,39,17,87,WV,2016
240,28,8,49,26,94,WV,2016
241,29,8,26,18,71,WV,2016
242,30,8,27,18,79,WV,2016
243,31,8,33,18,83,WV,2016
244,1,9,33,16,89,WV,2016
245,2,9,20,19,77,WV,2016
246,3,9,41,27,98,WV,2016
247,4,9,42,28,109,WV,2016
248,5,9,51,37,105,WV,2016
249,6,9,30,19,88,WV,2016
250,7,9,20,18,86,WV,2016
251,8,9,21,20,83,WV,2016
252,9,9,33,20,98,WV,2016
253,10,9,70,39,115,WV,2016
254,11,9,64,38,121,WV,2016
255,12,9,28,20,98,WV,2016
256,13,9,25,21,98,WV,2016
257,14,9,16,18,81,WV,2016
258,15,9,26,18,100,WV,2016
259,16,9,29,17,97,WV,2016
260,17,9,26,22,92,WV,2016
261,18,9,24,21,89,WV,2016
262,19,9,34,25,93,WV,2016
263,20,9,30,19,100,WV,2016
264,21,9,35,23,89,WV,2016
265,22,9,29,18,75,WV,2016
266,23,9,43,25,98,WV,2016
267,24,9,54,32,112,WV,2016
268,25,9,59,33,118,WV,2016
269,26,9,30,21,94,WV,2016
270,27,9,29,19,97,WV,2016
271,28,9,22,22,88,WV,2016
272,29,9,21,17,94,WV,2016
273,30,9,19,22,89,WV,2016
274,1,10,44,28,101,WV,2016
275,2,10,27,24,98,WV,2016
276,3,10,35,26,93,WV,2016
277,4,10,28,24,90,WV,2016
278,5,10,36,28,86,WV,2016
279,6,10,29,24,94,WV,2016
280,7,10,30,27,98,WV,2016
281,8,10,65,34,105,WV,2016
282,9,10,47,34,101,WV,2016
283,10,10,41,26,75,WV,2016
284,11,10,42,27,90,WV,2016
285,12,10,28,22,81,WV,2016
286,13,10,18,17,61,WV,2016
287,14,10,30,20,76,WV,2016
288,15,10,38,29,95,WV,2016
289,16,10,29,27,83,WV,2016
290,17,10,23,16,72,WV,2016
291,18,10,16,19,62,WV,2016
292,19,10,42,23,74,WV,2016
293,20,10,33,27,85,WV,2016
294,21,10,18,13,51,WV,2016
295,22,10,31,23,73,WV,2016
296,23,10,29,21,81,WV,2016
297,24,10,23,17,66,WV,2016
298,25,10,20,18,65,WV,2016
299,26,10,19,18,62,WV,2016
300,27,10,21,17,62,WV,2016
301,28,10,27,17,68,WV,2016
302,29,10,29,20,77,WV,2016
303,30,10,24,18,72,WV,2016
304,31,10,13,9,51,WV,2016
305,1,11,29,16,68,WV,2016
306,2,11,17,16,62,WV,2016
307,3,11,25,14,73,WV,2016
308,4,11,50,23,69,WV,2016
309,5,11,30,16,66,WV,2016
310,6,11,19,18,66,WV,2016
311,7,11,36,15,64,WV,2016
312,8,11,25,20,64,WV,2016
313,9,11,16,12,68,WV,2016
314,10,11,28,19,70,WV,2016
315,11,11,21,16,58,WV,2016
316,12,11,42,22,68,WV,2016
317,13,11,23,16,66,WV,2016
318,14,11,17,11,52,WV,2016
319,15,11,19,13,52,WV,2016
320,16,11,17,14,54,WV,2016
321,17,11,20,16,53,WV,2016
322,18,11,21,14,56,WV,2016
323,19,11,52,19,76,WV,2016
324,20,11,26,21,68,WV,2016
325,21,11,26,20,81,WV,2016
326,22,11,31,22,72,WV,2016
327,23,11,21,19,73,WV,2016
328,24,11,17,14,59,WV,2016
329,25,11,15,11,60,WV,2016
330,26,11,31,15,82,WV,2016
331,27,11,23,17,71,WV,2016
332,28,11,17,13,53,WV,2016
333,29,11,11,11,48,WV,2016
334,30,11,16,13,53,WV,2016
335,1,12,15,15,50,WV,2016
336,2,12,14,12,39,WV,2016
337,3,12,39,26,68,WV,2016
338,4,12,23,13,70,WV,2016
339,5,12,28,16,54,WV,2016
340,6,12,9,10,32,WV,2016
341,7,12,24,19,60,WV,2016
342,8,12,12,11,39,WV,2016
343,9,12,13,16,42,WV,2016
344,10,12,34,23,66,WV,2016
345,11,12,34,19,72,WV,2016
346,12,12,13,9,35,WV,2016
347,13,12,26,16,56,WV,2016
348,14,12,54,27,89,WV,2016
349,15,12,38,18,63,WV,2016
350,16,12,24,20,67,WV,2016
351,17,12,91,33,80,WV,2016
352,18,12,29,19,57,WV,2016
353,19,12,32,20,85,WV,2016
354,20,12,44,20,83,WV,2016
355,21,12,31,19,72,WV,2016
356,22,12,27,20,57,WV,2016
357,23,12,25,20,69,WV,2016
358,24,12,16,13,49,WV,2016
359,25,12,28,19,63,WV,2016
360,26,12,60,21,76,WV,2016
361,27,12,36,23,65,WV,2016
362,28,12,25,23,63,WV,2016
363,29,12,20,16,51,WV,2016
364,30,12,17,18,49,WV,2016
365,31,12,49,19,59,WV,2016
0,1,1,117,48,85,WV,2017
1,2,1,71,40,87,WV,2017
2,3,1,31,22,57,WV,2017
3,4,1,51,30,72,WV,2017
4,5,1,37,26,67,WV,2017
5,6,1,32,25,64,WV,2017
6,7,1,50,31,77,WV,2017
7,8,1,40,30,72,WV,2017
8,9,1,42,30,79,WV,2017
9,10,1,36,27,81,WV,2017
10,11,1,30,22,68,WV,2017
11,12,1,41,24,70,WV,2017
12,13,1,64,32,86,WV,2017
13,14,1,34,27,69,WV,2017
14,15,1,48,29,80,WV,2017
15,16,1,52,25,72,WV,2017
16,17,1,23,24,53,WV,2017
17,18,1,27,25,63,WV,2017
18,19,1,56,34,77,WV,2017
19,20,1,33,21,67,WV,2017
20,21,1,96,35,89,WV,2017
21,22,1,48,30,74,WV,2017
22,23,1,14,13,43,WV,2017
23,24,1,34,19,57,WV,2017
24,25,1,36,20,68,WV,2017
25,26,1,25,21,61,WV,2017
26,27,1,36,23,65,WV,2017
27,28,1,51,31,88,WV,2017
28,29,1,54,25,76,WV,2017
29,30,1,27,16,56,WV,2017
30,31,1,54,36,76,WV,2017
31,1,2,22,13,62,WV,2017
32,2,2,25,18,56,WV,2017
33,3,2,28,18,69,WV,2017
34,4,2,41,27,82,WV,2017
35,5,2,40,28,78,WV,2017
36,6,2,34,27,65,WV,2017
37,7,2,19,19,56,WV,2017
38,8,2,29,22,73,WV,2017
39,9,2,19,21,50,WV,2017
40,10,2,30,21,66,WV,2017
41,11,2,62,39,72,WV,2017
42,12,2,34,25,66,WV,2017
43,13,2,32,22,65,WV,2017
44,14,2,43,23,67,WV,2017
45,15,2,33,27,62,WV,2017
46,16,2,33,27,63,WV,2017
47,17,2,204,138,94,WV,2017
48,18,2,244,170,95,WV,2017
49,19,2,205,146,91,WV,2017
50,20,2,168,113,87,WV,2017
51,21,2,95,49,64,WV,2017
52,22,2,27,23,63,WV,2017
53,23,2,71,36,69,WV,2017
54,24,2,44,28,76,WV,2017
55,25,2,40,32,73,WV,2017
56,26,2,67,32,88,WV,2017
57,27,2,37,23,74,WV,2017
58,28,2,48,25,78,WV,2017
59,1,3,25,19,66,WV,2017
60,2,3,34,25,71,WV,2017
61,3,3,28,26,77,WV,2017
62,4,3,49,36,84,WV,2017
63,5,3,72,37,92,WV,2017
64,6,3,34,26,86,WV,2017
65,7,3,43,24,80,WV,2017
66,8,3,26,20,64,WV,2017
67,9,3,38,31,80,WV,2017
68,10,3,43,27,86,WV,2017
69,11,3,53,35,96,WV,2017
70,12,3,39,28,92,WV,2017
71,13,3,42,22,89,WV,2017
72,14,3,26,29,67,WV,2017
73,15,3,27,31,66,WV,2017
74,16,3,34,22,84,WV,2017
75,17,3,24,21,63,WV,2017
76,18,3,48,27,85,WV,2017
77,19,3,58,31,86,WV,2017
78,20,3,49,36,94,WV,2017
79,21,3,44,30,91,WV,2017
80,22,3,36,21,84,WV,2017
81,23,3,35,29,89,WV,2017
82,24,3,41,24,93,WV,2017
83,25,3,83,50,110,WV,2017
84,26,3,53,32,95,WV,2017
85,27,3,49,40,86,WV,2017
86,28,3,31,26,83,WV,2017
87,29,3,54,32,94,WV,2017
88,30,3,39,28,86,WV,2017
89,31,3,26,22,83,WV,2017
90,1,4,50,41,104,WV,2017
91,2,4,68,53,103,WV,2017
92,3,4,33,32,88,WV,2017
93,4,4,62,45,85,WV,2017
94,5,4,66,41,99,WV,2017
95,6,4,32,30,78,WV,2017
96,7,4,45,29,89,WV,2017
97,8,4,83,42,99,WV,2017
98,9,4,61,48,106,WV,2017
99,10,4,32,29,83,WV,2017
100,11,4,62,39,85,WV,2017
101,12,4,52,35,98,WV,2017
102,13,4,57,44,85,WV,2017
103,14,4,66,46,99,WV,2017
104,15,4,57,49,118,WV,2017
105,16,4,51,41,106,WV,2017
106,17,4,39,32,95,WV,2017
107,18,4,62,51,101,WV,2017
108,19,4,39,39,102,WV,2017
109,20,4,47,31,108,WV,2017
110,21,4,50,36,123,WV,2017
111,22,4,45,34,117,WV,2017
112,23,4,61,42,120,WV,2017
113,24,4,35,25,105,WV,2017
114,25,4,28,28,107,WV,2017
115,26,4,64,44,130,WV,2017
116,27,4,59,48,110,WV,2017
117,28,4,49,40,128,WV,2017
118,29,4,69,51,141,WV,2017
119,30,4,75,59,144,WV,2017
120,1,5,45,44,124,WV,2017
121,2,5,48,34,118,WV,2017
122,3,5,84,49,127,WV,2017
123,4,5,57,57,135,WV,2017
124,5,5,73,52,141,WV,2017
125,6,5,63,47,132,WV,2017
126,7,5,81,66,140,WV,2017
127,8,5,47,32,129,WV,2017
128,9,5,40,35,116,WV,2017
129,10,5,72,51,134,WV,2017
130,11,5,36,28,119,WV,2017
131,12,5,62,38,127,WV,2017
132,13,5,158,72,172,WV,2017
133,14,5,68,38,130,WV,2017
134,15,5,50,34,134,WV,2017
135,16,5,49,40,134,WV,2017
136,17,5,68,43,133,WV,2017
137,18,5,51,41,121,WV,2017
138,19,5,42,35,125,WV,2017
139,20,5,132,53,136,WV,2017
140,21,5,34,36,126,WV,2017
141,22,5,25,27,119,WV,2017
142,23,5,39,26,120,WV,2017
143,24,5,27,23,113,WV,2017
144,25,5,19,18,110,WV,2017
145,26,5,44,32,121,WV,2017
146,27,5,83,47,131,WV,2017
147,28,5,83,44,127,WV,2017
148,29,5,53,43,133,WV,2017
149,30,5,44,27,123,WV,2017
150,31,5,25,23,101,WV,2017
151,1,6,52,30,121,WV,2017
152,2,6,54,30,119,WV,2017
153,3,6,66,39,119,WV,2017
154,4,6,60,36,118,WV,2017
155,5,6,35,22,107,WV,2017
156,6,6,27,23,105,WV,2017
157,7,6,29,25,121,WV,2017
158,8,6,29,29,104,WV,2017
159,9,6,56,36,123,WV,2017
160,10,6,70,40,125,WV,2017
161,11,6,51,37,121,WV,2017
